Tenant_ID,Property_ID,Deal_ID,Month,Base_Rent,Expense_Reimbursement,Gross_Rent,Vacancy_Adj,Effective_Rent
HRE-2024-134-P3-T4,HRE-2024-134-P3,HRE-2024-134,2039-06-01,12932.34,1156.29,14088.63,-14088.63,0.0
HRE-2024-134-P3-T4,HRE-2024-134-P3,HRE-2024-134,2039-07-01,12932.34,1156.29,14088.63,-14088.63,0.0
HRE-2024-134-P3-T4,HRE-2024-134-P3,HRE-2024-134,2039-08-01,13294.45,1179.42,14473.86,-14473.86,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-05-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-06-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-07-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-08-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-09-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-10-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-11-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2025-12-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-01-01,135.88,86.27,222.15,0.0,222.15
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-02-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-03-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-04-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-05-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-06-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-07-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-08-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-09-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-10-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-11-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2026-12-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-01-01,139.68,88.0,227.68,0.0,227.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-02-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-03-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-04-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-05-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-06-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-07-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-08-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-09-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-10-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-11-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2027-12-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-01-01,143.59,89.76,233.35,0.0,233.35
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-02-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-03-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-04-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-05-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-06-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-07-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-08-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-09-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-10-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-11-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2028-12-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-01-01,147.61,91.56,239.17,0.0,239.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-02-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-03-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-04-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-05-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-06-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-07-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-08-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-09-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-10-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-11-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2029-12-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-01-01,151.75,93.39,245.13,0.0,245.13
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-02-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-03-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-04-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-05-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-06-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-07-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-08-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-09-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-10-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-11-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2030-12-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-01-01,156.0,95.25,251.25,0.0,251.25
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-02-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-03-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-04-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-05-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-06-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-07-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-08-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-09-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-10-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-11-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2031-12-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-01-01,160.36,97.16,257.52,0.0,257.52
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-02-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-03-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-04-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-05-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-06-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-07-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-08-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-09-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-10-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-11-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2032-12-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-01-01,164.85,99.1,263.96,0.0,263.96
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-02-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-03-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-04-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-05-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-06-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-07-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-08-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-09-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-10-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-11-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2033-12-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-01-01,169.47,101.08,270.55,0.0,270.55
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-02-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-03-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-04-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-05-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-06-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-07-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-08-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-09-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-10-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-11-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2034-12-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-01-01,174.21,103.11,277.32,0.0,277.32
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-02-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-03-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-04-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-05-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-06-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-07-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-08-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-09-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-10-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-11-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2035-12-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-01-01,179.09,105.17,284.26,0.0,284.26
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-02-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-03-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-04-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-05-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-06-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-07-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-08-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-09-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-10-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-11-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2036-12-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-01-01,184.11,107.27,291.38,0.0,291.38
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-02-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-03-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-04-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-05-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-06-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-07-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-08-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-09-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-10-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-11-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2037-12-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-01-01,189.26,109.42,298.68,0.0,298.68
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-02-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-03-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-04-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-05-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-06-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-07-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-08-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-09-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-10-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-11-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2038-12-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-01-01,194.56,111.61,306.17,0.0,306.17
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-02-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-03-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-04-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-05-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-06-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-07-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T5,HRE-2024-134-P3,HRE-2024-134,2039-08-01,200.01,113.84,313.85,-313.85,0.0
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-05-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-06-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-07-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-08-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-09-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-10-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-11-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2025-12-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-01-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-02-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-03-01,1430.55,133.15,1563.7,0.0,1563.7
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-04-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-05-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-06-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-07-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-08-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-09-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-10-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-11-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2026-12-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-01-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-02-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-03-01,1470.6,135.81,1606.42,0.0,1606.42
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-04-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-05-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-06-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-07-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-08-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-09-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-10-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-11-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2027-12-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-01-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-02-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-03-01,1511.78,138.53,1650.31,0.0,1650.31
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-04-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-05-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-06-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-07-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-08-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-09-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-10-01,1554.11,141.3,1695.41,0.0,1695.41
HRE-2024-134-P3-T6,HRE-2024-134-P3,HRE-2024-134,2028-11-01,1554.11,141.3,1695.41,0.0,1695.41
